ORPHA:10	48,XXYY syndrome	48,XXYY syndrome
ORPHA:261893	Partial deletion of the short arm of chromosome 5	Partial deletion of chromosome 5p
ORPHA:261893	Partial deletion of the short arm of chromosome 5	Partial monosomy of chromosome 5p
ORPHA:261893	Partial deletion of the short arm of chromosome 5	Partial monosomy of the short arm of chromosome 5
ORPHA:2619	Brachydactylous dwarfism, Mseleni type	Brachydactylous dwarfism, Mseleni type
ORPHA:2619	Brachydactylous dwarfism, Mseleni type	Mseleni joint disease
ORPHA:261902	Partial deletion of the short arm of chromosome 6	Partial deletion of the short arm of chromosome 6
ORPHA:261902	Partial deletion of the short arm of chromosome 6	Partial deletion of chromosome 6p
ORPHA:261902	Partial deletion of the short arm of chromosome 6	Partial monosomy of chromosome 6p
ORPHA:261902	Partial deletion of the short arm of chromosome 6	Partial monosomy of the short arm of chromosome 6
ORPHA:261911	Partial deletion of the short arm of chromosome 7	Partial deletion of the short arm of chromosome 7
ORPHA:261911	Partial deletion of the short arm of chromosome 7	Partial deletion of chromosome 7p
ORPHA:261911	Partial deletion of the short arm of chromosome 7	Partial monosomy of chromosome 7p
ORPHA:261911	Partial deletion of the short arm of chromosome 7	Partial monosomy of the short arm of chromosome 7
ORPHA:261920	Partial deletion of the short arm of chromosome 8	Partial deletion of the short arm of chromosome 8
ORPHA:261920	Partial deletion of the short arm of chromosome 8	Partial deletion of chromosome 8p
ORPHA:261920	Partial deletion of the short arm of chromosome 8	Partial monosomy of chromosome 8p
ORPHA:261920	Partial deletion of the short arm of chromosome 8	Partial monosomy of the short arm of chromosome 8
ORPHA:261929	Partial deletion of the short arm of chromosome 9	Partial deletion of the short arm of chromosome 9
ORPHA:261929	Partial deletion of the short arm of chromosome 9	Partial deletion of chromosome 9p
ORPHA:261929	Partial deletion of the short arm of chromosome 9	Partial monosomy of chromosome 9p
ORPHA:261929	Partial deletion of the short arm of chromosome 9	Partial monosomy of the short arm of chromosome 9
ORPHA:261938	Partial deletion of the short arm of chromosome 10	Partial deletion of the short arm of chromosome 10
ORPHA:261938	Partial deletion of the short arm of chromosome 10	Partial deletion of chromosome 10p
ORPHA:261938	Partial deletion of the short arm of chromosome 10	Partial monosomy of chromosome 10p
ORPHA:261938	Partial deletion of the short arm of chromosome 10	Partial monosomy of the short arm of chromosome 10
ORPHA:261947	Partial deletion of the short arm of chromosome 11	Partial deletion of the short arm of chromosome 11
ORPHA:261947	Partial deletion of the short arm of chromosome 11	Partial deletion of chromosome 11p
ORPHA:261947	Partial deletion of the short arm of chromosome 11	Partial monosomy of chromosome 11p
ORPHA:261947	Partial deletion of the short arm of chromosome 11	Partial monosomy of the short arm of chromosome 11
ORPHA:261956	Partial deletion of the short arm of chromosome 16	Partial deletion of the short arm of chromosome 16
ORPHA:261956	Partial deletion of the short arm of chromosome 16	Partial deletion of chromosome 16p
ORPHA:261956	Partial deletion of the short arm of chromosome 16	Partial monosomy of chromosome 16p
ORPHA:261956	Partial deletion of the short arm of chromosome 16	Partial monosomy of the short arm of chromosome 16
ORPHA:261965	Partial monosomy of the short arm of chromosome 17	Partial monosomy of the short arm of chromosome 17
ORPHA:261965	Partial monosomy of the short arm of chromosome 17	Partial deletion of chromosome 17p
ORPHA:261965	Partial monosomy of the short arm of chromosome 17	Partial deletion of the short arm of chromosome 17
ORPHA:261965	Partial monosomy of the short arm of chromosome 17	Partial monosomy of chromosome 17p
ORPHA:261974	Partial deletion of the short arm of chromosome 18	Partial deletion of the short arm of chromosome 18
ORPHA:261974	Partial deletion of the short arm of chromosome 18	Partial deletion of chromosome 18p
ORPHA:261974	Partial deletion of the short arm of chromosome 18	Partial monosomy of chromosome 18p
ORPHA:261974	Partial deletion of the short arm of chromosome 18	Partial monosomy of the short arm of chromosome 18
ORPHA:261983	Partial deletion of the short arm of chromosome 19	Partial deletion of the short arm of chromosome 19
ORPHA:261983	Partial deletion of the short arm of chromosome 19	Partial deletion of chromosome 19p
ORPHA:261983	Partial deletion of the short arm of chromosome 19	Partial monosomy of chromosome 19p
ORPHA:261983	Partial deletion of the short arm of chromosome 19	Partial monosomy of the short arm of chromosome 19
ORPHA:261992	Partial monosomy of the short arm of chromosome 20	Partial monosomy of the short arm of chromosome 20
ORPHA:261992	Partial monosomy of the short arm of chromosome 20	Partial deletion of chromosome 20p
ORPHA:261992	Partial monosomy of the short arm of chromosome 20	Partial deletion of the short arm of chromosome 20
ORPHA:261992	Partial monosomy of the short arm of chromosome 20	Partial monosomy of chromosome 20p
ORPHA:261992	Partial monosomy of the short arm of chromosome 20	Pure partial 20p deletion
ORPHA:262	Duchenne and Becker muscular dystrophy	Duchenne and Becker muscular dystrophy
ORPHA:262	Duchenne and Becker muscular dystrophy	Severe dystrophinopathy, Duchenne and Becker type
ORPHA:262001	Partial deletion of the long arm of chromosome 1	Partial deletion of the long arm of chromosome 1
ORPHA:262001	Partial deletion of the long arm of chromosome 1	Partial deletion of chromosome 1q
ORPHA:262001	Partial deletion of the long arm of chromosome 1	Partial monosomy of chromosome 1q
ORPHA:262001	Partial deletion of the long arm of chromosome 1	Partial monosomy of the long arm of chromosome 1
ORPHA:262010	Partial deletion of the long arm of chromosome 2	Partial deletion of the long arm of chromosome 2
ORPHA:262010	Partial deletion of the long arm of chromosome 2	Partial deletion of chromosome 2q
ORPHA:262010	Partial deletion of the long arm of chromosome 2	Partial monosomy of chromosome 2q
ORPHA:262010	Partial deletion of the long arm of chromosome 2	Partial monosomy of the long arm of chromosome 2
ORPHA:262019	Partial deletion of the long arm of chromosome 3	Partial deletion of the long arm of chromosome 3
ORPHA:262019	Partial deletion of the long arm of chromosome 3	Partial deletion of chromosome 3q
ORPHA:262019	Partial deletion of the long arm of chromosome 3	Partial monosomy of chromosome 3q
ORPHA:262019	Partial deletion of the long arm of chromosome 3	Partial monosomy of the long arm of chromosome 3
ORPHA:262029	Partial deletion of the long arm of chromosome 4	Partial deletion of the long arm of chromosome 4
ORPHA:262029	Partial deletion of the long arm of chromosome 4	Partial deletion of chromosome 4q
ORPHA:262029	Partial deletion of the long arm of chromosome 4	Partial monosomy of chromosome 4q
ORPHA:262029	Partial deletion of the long arm of chromosome 4	Partial monosomy of the long arm of chromosome 4
ORPHA:262038	Partial deletion of the long arm of chromosome 5	Partial deletion of the long arm of chromosome 5
ORPHA:262038	Partial deletion of the long arm of chromosome 5	Partial deletion of chromosome 5q
ORPHA:262038	Partial deletion of the long arm of chromosome 5	Partial monosomy of chromosome 5q
ORPHA:262038	Partial deletion of the long arm of chromosome 5	Partial monosomy of the long arm of chromosome 5
ORPHA:262047	Partial deletion of the long arm of chromosome 6	Partial deletion of the long arm of chromosome 6
ORPHA:262047	Partial deletion of the long arm of chromosome 6	Partial deletion of chromosome 6q
ORPHA:262047	Partial deletion of the long arm of chromosome 6	Partial monosomy of chromosome 6q
ORPHA:262047	Partial deletion of the long arm of chromosome 6	Partial monosomy of the long arm of chromosome 6
ORPHA:262056	Partial deletion of the long arm of chromosome 7	Partial deletion of the long arm of chromosome 7
ORPHA:262056	Partial deletion of the long arm of chromosome 7	Partial deletion of chromosome 7q
ORPHA:262056	Partial deletion of the long arm of chromosome 7	Partial monosomy of chromosome 7q
ORPHA:262056	Partial deletion of the long arm of chromosome 7	Partial monosomy of the long arm of chromosome 7
ORPHA:262065	Partial deletion of the long arm of chromosome 8	Partial deletion of the long arm of chromosome 8
ORPHA:262065	Partial deletion of the long arm of chromosome 8	Partial deletion of chromosome 8q
ORPHA:262065	Partial deletion of the long arm of chromosome 8	Partial monosomy of chromosome 8q
ORPHA:262065	Partial deletion of the long arm of chromosome 8	Partial monosomy of the long arm of chromosome 8
ORPHA:262074	Partial monosomy of the long arm of chromosome 9	Partial monosomy of the long arm of chromosome 9
ORPHA:262074	Partial monosomy of the long arm of chromosome 9	Partial deletion of chromosome 9q
ORPHA:262074	Partial monosomy of the long arm of chromosome 9	Partial deletion of the long arm of chromosome 9
ORPHA:262074	Partial monosomy of the long arm of chromosome 9	Partial monosomy of chromosome 9q
ORPHA:262083	Partial monosomy of the long arm of chromosome 10	Partial monosomy of the long arm of chromosome 10
ORPHA:262083	Partial monosomy of the long arm of chromosome 10	Partial deletion of chromosome 10q
ORPHA:262083	Partial monosomy of the long arm of chromosome 10	Partial deletion of the long arm of chromosome 10
ORPHA:262083	Partial monosomy of the long arm of chromosome 10	Partial monosomy of chromosome 10q
ORPHA:262092	Partial deletion of the long arm of chromosome 11	Partial deletion of the long arm of chromosome 11
ORPHA:262092	Partial deletion of the long arm of chromosome 11	Partial deletion of chromosome 11q
ORPHA:262092	Partial deletion of the long arm of chromosome 11	Partial monosomy of chromosome 11q
ORPHA:262092	Partial deletion of the long arm of chromosome 11	Partial monosomy of the long arm of chromosome 11
ORPHA:262101	Partial deletion of the long arm of chromosome 13	Partial deletion of the long arm of chromosome 13
ORPHA:262101	Partial deletion of the long arm of chromosome 13	Partial deletion of chromosome 13q
ORPHA:262101	Partial deletion of the long arm of chromosome 13	Partial monosomy of chromosome 13q
ORPHA:262101	Partial deletion of the long arm of chromosome 13	Partial monosomy of the long arm of chromosome 13
ORPHA:262110	Partial deletion of the long arm of chromosome 14	Partial deletion of the long arm of chromosome 14
ORPHA:262110	Partial deletion of the long arm of chromosome 14	Partial deletion of chromosome 14q
ORPHA:262110	Partial deletion of the long arm of chromosome 14	Partial monosomy of chromosome 14q
ORPHA:262110	Partial deletion of the long arm of chromosome 14	Partial monosomy of the long arm of chromosome 14
ORPHA:262119	Partial deletion of the long arm of chromosome 15	Partial deletion of the long arm of chromosome 15
ORPHA:262119	Partial deletion of the long arm of chromosome 15	Partial deletion of chromosome 15q
ORPHA:262119	Partial deletion of the long arm of chromosome 15	Partial monosomy of chromosome 15q
ORPHA:262119	Partial deletion of the long arm of chromosome 15	Partial monosomy of the long arm of chromosome 15
ORPHA:262128	Partial deletion of the long arm of chromosome 16	Partial deletion of the long arm of chromosome 16
ORPHA:262128	Partial deletion of the long arm of chromosome 16	Partial deletion of chromosome 16q
ORPHA:262128	Partial deletion of the long arm of chromosome 16	Partial monosomy of chromosome 16q
ORPHA:262128	Partial deletion of the long arm of chromosome 16	Partial monosomy of the long arm of chromosome 16
ORPHA:262137	Partial deletion of the long arm of chromosome 17	Partial deletion of the long arm of chromosome 17
ORPHA:262137	Partial deletion of the long arm of chromosome 17	Partial deletion of chromosome 17q
ORPHA:262137	Partial deletion of the long arm of chromosome 17	Partial monosomy of chromosome 17q
ORPHA:262137	Partial deletion of the long arm of chromosome 17	Partial monosomy of the long arm of chromosome 17
ORPHA:262146	Partial deletion of the long arm of chromosome 18	Partial deletion of the long arm of chromosome 18
ORPHA:262146	Partial deletion of the long arm of chromosome 18	Partial deletion of chromosome 18q
ORPHA:262146	Partial deletion of the long arm of chromosome 18	Partial monosomy of chromosome 18q
ORPHA:262146	Partial deletion of the long arm of chromosome 18	Partial monosomy of the long arm of chromosome 18
ORPHA:262155	Partial deletion of the long arm of chromosome 19	Partial deletion of the long arm of chromosome 19
ORPHA:262155	Partial deletion of the long arm of chromosome 19	Partial deletion of chromosome 19q
ORPHA:262155	Partial deletion of the long arm of chromosome 19	Partial monosomy of chromosome 19q
ORPHA:262155	Partial deletion of the long arm of chromosome 19	Partial monosomy of the long arm of chromosome 19
ORPHA:262164	Partial deletion of the long arm of chromosome 20	Partial deletion of the long arm of chromosome 20
ORPHA:262164	Partial deletion of the long arm of chromosome 20	Partial deletion of chromosome 20q
ORPHA:262164	Partial deletion of the long arm of chromosome 20	Partial monosomy of chromosome 20q
ORPHA:262164	Partial deletion of the long arm of chromosome 20	Partial monosomy of the long arm of chromosome 20
ORPHA:262173	Partial deletion of the long arm of chromosome 21	Partial deletion of the long arm of chromosome 21
ORPHA:262173	Partial deletion of the long arm of chromosome 21	Partial deletion of chromosome 21q
ORPHA:262173	Partial deletion of the long arm of chromosome 21	Partial monosomy of chromosome 21q
ORPHA:262173	Partial deletion of the long arm of chromosome 21	Partial monosomy of the long arm of chromosome 21
ORPHA:262182	Partial deletion of the long arm of chromosome 22	Partial deletion of the long arm of chromosome 22
ORPHA:262182	Partial deletion of the long arm of chromosome 22	Partial deletion of chromosome 22q
ORPHA:262182	Partial deletion of the long arm of chromosome 22	Partial monosomy of chromosome 22q
ORPHA:262182	Partial deletion of the long arm of chromosome 22	Partial monosomy of the long arm of chromosome 22
ORPHA:262191	Partial duplication of chromosome 1	Partial duplication of chromosome 1
ORPHA:262191	Partial duplication of chromosome 1	Partial trisomy of chromosome 1
ORPHA:262196	Partial duplication of chromosome 2	Partial duplication of chromosome 2
ORPHA:262196	Partial duplication of chromosome 2	Partial trisomy of chromosome 2
ORPHA:262201	Partial duplication of chromosome 3	Partial duplication of chromosome 3
ORPHA:262201	Partial duplication of chromosome 3	Partial trisomy of chromosome 3
ORPHA:262206	Partial duplication of chromosome 4	Partial duplication of chromosome 4
ORPHA:262206	Partial duplication of chromosome 4	Partial trisomy of chromosome 4
ORPHA:262211	Partial trisomy/tetrasomy of chromosome 5	Partial trisomy/tetrasomy of chromosome 5
ORPHA:262211	Partial trisomy/tetrasomy of chromosome 5	Partial duplication/triplication of chromosome 5
ORPHA:2623	Geleophysic dysplasia	Geleophysic dysplasia
ORPHA:2623	Geleophysic dysplasia	Geleophysic dwarfism
ORPHA:262628	Partial duplication of chromosome 6	Partial duplication of chromosome 6
ORPHA:262628	Partial duplication of chromosome 6	Partial trisomy of chromosome 6
ORPHA:262633	Partial duplication of chromosome 7	Partial duplication of chromosome 7
ORPHA:262633	Partial duplication of chromosome 7	Partial trisomy of chromosome 7
ORPHA:262638	Partial duplication of chromosome 8	Partial duplication of chromosome 8
ORPHA:262638	Partial duplication of chromosome 8	Partial trisomy of chromosome 8
ORPHA:262643	Partial trisomy/tetrasomy of chromosome 9	Partial trisomy/tetrasomy of chromosome 9
ORPHA:262643	Partial trisomy/tetrasomy of chromosome 9	Partial duplication/triplication of chromosome 9
ORPHA:262648	Partial duplication of chromosome 10	Partial duplication of chromosome 10
ORPHA:262648	Partial duplication of chromosome 10	Partial trisomy of chromosome 10
ORPHA:262653	Partial duplication of chromosome 11	Partial duplication of chromosome 11
ORPHA:262653	Partial duplication of chromosome 11	Partial trisomy of chromosome 11
ORPHA:262658	Partial trisomy/tetrasomy of the short arm of chromosome 12	Partial trisomy/tetrasomy of the short arm of chromosome 12
ORPHA:262658	Partial trisomy/tetrasomy of the short arm of chromosome 12	Partial duplication/triplication of chromosome 12p
ORPHA:262658	Partial trisomy/tetrasomy of the short arm of chromosome 12	Partial duplication/triplication of the short arm of chromosome 12
ORPHA:262658	Partial trisomy/tetrasomy of the short arm of chromosome 12	Partial trisomy/tetrasomy of chromosome 12p
ORPHA:262672	Partial duplication of chromosome 16	Partial duplication of chromosome 16
ORPHA:262672	Partial duplication of chromosome 16	Partial trisomy of chromosome 16
ORPHA:262677	Partial duplication of chromosome 17	Partial duplication of chromosome 17
ORPHA:262677	Partial duplication of chromosome 17	Partial trisomy of chromosome 17
ORPHA:262682	Partial trisomy/tetrasomy of chromosome 18	Partial trisomy/tetrasomy of chromosome 18
ORPHA:262682	Partial trisomy/tetrasomy of chromosome 18	Partial duplication/triplication of chromosome 18
ORPHA:262687	Partial duplication of chromosome 19	Partial duplication of chromosome 19
ORPHA:262687	Partial duplication of chromosome 19	Partial trisomy of chromosome 19
ORPHA:262692	Partial trisomy of chromosome 20	Partial trisomy of chromosome 20
ORPHA:262692	Partial trisomy of chromosome 20	Partial duplication of chromosome 20
ORPHA:262698	Partial duplication of the short arm of chromosome 2	Partial duplication of the short arm of chromosome 2
ORPHA:262698	Partial duplication of the short arm of chromosome 2	Partial duplication of chromosome 2p
ORPHA:262698	Partial duplication of the short arm of chromosome 2	Partial trisomy of chromosome 2p
ORPHA:262707	Partial duplication of the short arm of chromosome 3	Partial duplication of the short arm of chromosome 3
ORPHA:262707	Partial duplication of the short arm of chromosome 3	Partial duplication of chromosome 3p
ORPHA:262707	Partial duplication of the short arm of chromosome 3	Partial trisomy of chromosome 3p
ORPHA:262707	Partial duplication of the short arm of chromosome 3	Partial trisomy of the short arm of chromosome 3
ORPHA:262716	Partial duplication of the short arm of chromosome 4	Partial duplication of the short arm of chromosome 4
ORPHA:262716	Partial duplication of the short arm of chromosome 4	Partial duplication of chromosome 4p
ORPHA:262716	Partial duplication of the short arm of chromosome 4	Partial trisomy of chromosome 4p
ORPHA:262716	Partial duplication of the short arm of chromosome 4	Partial trisomy of the short arm of chromosome 4
ORPHA:262725	Partial trisomy/tetrasomy of the short arm of chromosome 5	Partial trisomy/tetrasomy of the short arm of chromosome 5
ORPHA:262725	Partial trisomy/tetrasomy of the short arm of chromosome 5	Partial duplication/triplication of chromosome 5p
ORPHA:262725	Partial trisomy/tetrasomy of the short arm of chromosome 5	Partial duplication/triplication of the short arm of chromosome 5
ORPHA:262725	Partial trisomy/tetrasomy of the short arm of chromosome 5	Partial trisomy/tetrasomy of chromosome 5p
ORPHA:262740	Partial duplication of the short arm of chromosome 6	Partial duplication of the short arm of chromosome 6
ORPHA:262740	Partial duplication of the short arm of chromosome 6	Partial duplication of chromosome 6p
ORPHA:262740	Partial duplication of the short arm of chromosome 6	Partial trisomy of chromosome 6p
ORPHA:262740	Partial duplication of the short arm of chromosome 6	Partial trisomy of the short arm of chromosome 6
ORPHA:262749	Partial duplication of the short arm of chromosome 7	Partial duplication of the short arm of chromosome 7
ORPHA:262749	Partial duplication of the short arm of chromosome 7	Partial duplication of chromosome 7p
ORPHA:262749	Partial duplication of the short arm of chromosome 7	Partial trisomy of chromosome 7p
ORPHA:262749	Partial duplication of the short arm of chromosome 7	Partial trisomy of the short arm of chromosome 7
ORPHA:262758	Partial duplication of the short arm of chromosome 8	Partial duplication of the short arm of chromosome 8
ORPHA:262758	Partial duplication of the short arm of chromosome 8	Partial duplication of chromosome 8p
ORPHA:262758	Partial duplication of the short arm of chromosome 8	Partial trisomy of chromosome 8p
ORPHA:262758	Partial duplication of the short arm of chromosome 8	Partial trisomy of the short arm of chromosome 8
ORPHA:262767	Partial trisomy of the short arm of chromosome 9	Partial trisomy of the short arm of chromosome 9
ORPHA:262767	Partial trisomy of the short arm of chromosome 9	Partial duplication of chromosome 9p
ORPHA:262767	Partial trisomy of the short arm of chromosome 9	Partial duplication of the short arm of chromosome 9
ORPHA:262767	Partial trisomy of the short arm of chromosome 9	Partial trisomy of chromosome 9p
ORPHA:262776	Partial duplication of the short arm of chromosome 10	Partial duplication of the short arm of chromosome 10
ORPHA:262776	Partial duplication of the short arm of chromosome 10	Partial duplication of chromosome 10p
ORPHA:262776	Partial duplication of the short arm of chromosome 10	Partial trisomy of chromosome 10p
ORPHA:262776	Partial duplication of the short arm of chromosome 10	Partial trisomy of the short arm of chromosome 10
ORPHA:262785	Partial duplication of the short arm of chromosome 11	Partial duplication of the short arm of chromosome 11
ORPHA:262785	Partial duplication of the short arm of chromosome 11	Partial duplication of chromosome 11p
ORPHA:262785	Partial duplication of the short arm of chromosome 11	Partial trisomy of chromosome 11p
ORPHA:262785	Partial duplication of the short arm of chromosome 11	Partial trisomy of the short arm of chromosome 11
ORPHA:262794	Partial duplication of the short arm of chromosome 16	Partial duplication of the short arm of chromosome 16
ORPHA:262794	Partial duplication of the short arm of chromosome 16	Partial duplication of chromosome 16p
ORPHA:262794	Partial duplication of the short arm of chromosome 16	Partial trisomy of chromosome 16p
ORPHA:262794	Partial duplication of the short arm of chromosome 16	Partial trisomy of the short arm of chromosome 16
ORPHA:262803	Partial duplication of the short arm of chromosome 17	Partial duplication of the short arm of chromosome 17
ORPHA:262803	Partial duplication of the short arm of chromosome 17	Partial duplication of chromosome 17p
ORPHA:262803	Partial duplication of the short arm of chromosome 17	Partial trisomy of chromosome 17p
ORPHA:262803	Partial duplication of the short arm of chromosome 17	Partial trisomy of the short arm of chromosome 17
ORPHA:262812	Partial trisomy/tetrasomy of the short arm of chromosome 18	Partial trisomy/tetrasomy of the short arm of chromosome 18
ORPHA:262812	Partial trisomy/tetrasomy of the short arm of chromosome 18	Partial duplication/triplication of chromosome 18p
ORPHA:262812	Partial trisomy/tetrasomy of the short arm of chromosome 18	Partial duplication/triplication of the short arm of chromosome 18
ORPHA:262812	Partial trisomy/tetrasomy of the short arm of chromosome 18	Partial trisomy/tetrasomy of chromosome 18p
ORPHA:262833	Partial duplication of the long arm of chromosome 1	Partial duplication of the long arm of chromosome 1
ORPHA:262833	Partial duplication of the long arm of chromosome 1	Partial duplication of chromosome 1q
ORPHA:262833	Partial duplication of the long arm of chromosome 1	Partial trisomy of chromosome 1q
ORPHA:262833	Partial duplication of the long arm of chromosome 1	Partial trisomy of the long arm of chromosome 1
ORPHA:262842	Partial duplication of the long arm of chromosome 2	Partial duplication of the long arm of chromosome 2
ORPHA:262842	Partial duplication of the long arm of chromosome 2	Partial duplication of chromosome 2q
ORPHA:262842	Partial duplication of the long arm of chromosome 2	Partial trisomy of chromosome 2q
ORPHA:262842	Partial duplication of the long arm of chromosome 2	Partial trisomy of the long arm of chromosome 2
ORPHA:262851	Partial duplication of the long arm of chromosome 3	Partial duplication of the long arm of chromosome 3
ORPHA:262851	Partial duplication of the long arm of chromosome 3	Partial duplication of chromosome 3q
ORPHA:262851	Partial duplication of the long arm of chromosome 3	Partial trisomy of chromosome 3q
ORPHA:262860	Partial duplication of the long arm of chromosome 4	Partial duplication of the long arm of chromosome 4
ORPHA:262860	Partial duplication of the long arm of chromosome 4	Partial duplication of chromosome 4q
ORPHA:262860	Partial duplication of the long arm of chromosome 4	Partial trisomy of chromosome 4q
ORPHA:262860	Partial duplication of the long arm of chromosome 4	Partial trisomy of the long arm of chromosome 4
ORPHA:262869	Partial trisomy of the long arm of chromosome 5	Partial trisomy of the long arm of chromosome 5
ORPHA:262869	Partial trisomy of the long arm of chromosome 5	Partial duplication of chromosome 5q
ORPHA:262869	Partial trisomy of the long arm of chromosome 5	Partial duplication of the long arm of chromosome 5
ORPHA:262869	Partial trisomy of the long arm of chromosome 5	Partial trisomy of chromosome 5q
ORPHA:262878	Partial duplication of the long arm of chromosome 6	Partial duplication of the long arm of chromosome 6
ORPHA:262878	Partial duplication of the long arm of chromosome 6	Partial duplication of chromosome 6q
ORPHA:262878	Partial duplication of the long arm of chromosome 6	Partial trisomy of chromosome 6q
ORPHA:262878	Partial duplication of the long arm of chromosome 6	Partial trisomy of the long arm of chromosome 6
ORPHA:262887	Partial duplication of the long arm of chromosome 7	Partial duplication of the long arm of chromosome 7
ORPHA:262887	Partial duplication of the long arm of chromosome 7	Partial duplication of chromosome 7q
ORPHA:262887	Partial duplication of the long arm of chromosome 7	Partial trisomy of chromosome 7q
ORPHA:262887	Partial duplication of the long arm of chromosome 7	Partial trisomy of the long arm of chromosome 7
ORPHA:262896	Partial duplication of the long arm of chromosome 8	Partial duplication of the long arm of chromosome 8
ORPHA:262896	Partial duplication of the long arm of chromosome 8	Partial duplication of chromosome 8q
ORPHA:262896	Partial duplication of the long arm of chromosome 8	Partial trisomy of chromosome 8q
ORPHA:262896	Partial duplication of the long arm of chromosome 8	Partial trisomy of the long arm of chromosome 8
ORPHA:262905	Partial trisomy of the long arm of chromosome 9	Partial trisomy of the long arm of chromosome 9
ORPHA:262905	Partial trisomy of the long arm of chromosome 9	Partial duplication of chromosome 9q
ORPHA:262905	Partial trisomy of the long arm of chromosome 9	Partial duplication of the long arm of chromosome 9
ORPHA:262905	Partial trisomy of the long arm of chromosome 9	Partial trisomy of chromosome 9q
ORPHA:262914	Partial duplication of the long arm of chromosome 10	Partial duplication of the long arm of chromosome 10
ORPHA:262914	Partial duplication of the long arm of chromosome 10	Partial duplication of chromosome 10q
ORPHA:262914	Partial duplication of the long arm of chromosome 10	Partial trisomy of chromosome 10q
ORPHA:262914	Partial duplication of the long arm of chromosome 10	Partial trisomy of the long arm of chromosome 10
ORPHA:262923	Partial duplication of the long arm of chromosome 11	Partial duplication of the long arm of chromosome 11
ORPHA:262923	Partial duplication of the long arm of chromosome 11	Partial duplication of chromosome 11q
ORPHA:262923	Partial duplication of the long arm of chromosome 11	Partial trisomy of chromosome 11q
ORPHA:262923	Partial duplication of the long arm of chromosome 11	Partial trisomy of the long arm of chromosome 11
ORPHA:262932	Partial duplication of the long arm of chromosome 13	Partial duplication of the long arm of chromosome 13
ORPHA:262932	Partial duplication of the long arm of chromosome 13	Partial duplication of chromosome 13q
ORPHA:262932	Partial duplication of the long arm of chromosome 13	Partial trisomy of chromosome 13q
ORPHA:262932	Partial duplication of the long arm of chromosome 13	Partial trisomy of the long arm of chromosome 13
ORPHA:262941	Partial duplication of the long arm of chromosome 14	Partial duplication of the long arm of chromosome 14
ORPHA:262941	Partial duplication of the long arm of chromosome 14	Partial duplication of chromosome 14q
ORPHA:262941	Partial duplication of the long arm of chromosome 14	Partial trisomy of chromosome 14q
ORPHA:262941	Partial duplication of the long arm of chromosome 14	Partial trisomy of the long arm of chromosome 14
ORPHA:262950	Partial duplication of the long arm of chromosome 15	Partial duplication of the long arm of chromosome 15
ORPHA:262950	Partial duplication of the long arm of chromosome 15	Partial duplication of chromosome 15q
ORPHA:262950	Partial duplication of the long arm of chromosome 15	Partial trisomy of chromosome 15q
ORPHA:262950	Partial duplication of the long arm of chromosome 15	Partial trisomy of the long arm of chromosome 15
ORPHA:262959	Partial trisomy of the long arm of chromosome 16	Partial trisomy of the long arm of chromosome 16
ORPHA:262959	Partial trisomy of the long arm of chromosome 16	Partial duplication of chromosome 16q
ORPHA:262959	Partial trisomy of the long arm of chromosome 16	Partial duplication of the long arm of chromosome 16
ORPHA:262959	Partial trisomy of the long arm of chromosome 16	Partial trisomy of chromosome 16q
ORPHA:262968	Partial duplication of the long arm of chromosome 17	Partial duplication of the long arm of chromosome 17
ORPHA:262968	Partial duplication of the long arm of chromosome 17	Partial duplication of chromosome 17q
ORPHA:262968	Partial duplication of the long arm of chromosome 17	Partial trisomy of chromosome 17q
ORPHA:262968	Partial duplication of the long arm of chromosome 17	Partial trisomy of the long arm of chromosome 17
ORPHA:262977	Partial trisomy of the long arm of chromosome 18	Partial trisomy of the long arm of chromosome 18
ORPHA:262977	Partial trisomy of the long arm of chromosome 18	Partial duplication of chromosome 18q
ORPHA:262977	Partial trisomy of the long arm of chromosome 18	Partial duplication of the long arm of chromosome 18
ORPHA:262977	Partial trisomy of the long arm of chromosome 18	Partial trisomy of chromosome 18q
ORPHA:262986	Partial duplication of the long arm of chromosome 19	Partial duplication of the long arm of chromosome 19
ORPHA:262986	Partial duplication of the long arm of chromosome 19	Partial duplication of chromosome 19q
ORPHA:262986	Partial duplication of the long arm of chromosome 19	Partial trisomy of chromosome 19q
ORPHA:262986	Partial duplication of the long arm of chromosome 19	Partial trisomy of the long arm of chromosome 19
ORPHA:262995	Partial trisomy of the long arm of chromosome 20	Partial trisomy of the long arm of chromosome 20
ORPHA:262995	Partial trisomy of the long arm of chromosome 20	Partial duplication of chromosome 20q
ORPHA:262995	Partial trisomy of the long arm of chromosome 20	Partial duplication of the long arm of chromosome 20
ORPHA:262995	Partial trisomy of the long arm of chromosome 20	Partial trisomy of chromosome 20q
ORPHA:263	Limb-girdle muscular dystrophy	Limb-girdle muscular dystrophy
ORPHA:263	Limb-girdle muscular dystrophy	LGMD
ORPHA:263004	Partial duplication of the long arm of chromosome 22	Partial duplication of the long arm of chromosome 22
ORPHA:263004	Partial duplication of the long arm of chromosome 22	Partial duplication of chromosome 22q
ORPHA:263004	Partial duplication of the long arm of chromosome 22	Partial trisomy of chromosome 22q
ORPHA:263004	Partial duplication of the long arm of chromosome 22	Partial trisomy of the long arm of chromosome 22
ORPHA:2631	Mesomelic dwarfism-cleft palate-camptodactyly syndrome	Mesomelic dwarfism-cleft palate-camptodactyly syndrome
